City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,mount gambier,-37.8333,140.7667,89.85,23,8,1.43,AU,1707017242
292,olinda,-8.0089,-34.8553,82.13,78,75,11.5,BR,1707017055
293,muroto-misakicho,33.2833,134.15,51.22,80,100,10.16,JP,1707017282
294,adrar,20.5022,-10.0711,58.21,16,7,11.05,MR,1707017262
295,sison,16.1739,120.5153,89.17,44,4,6.67,PH,1707017282
296,shima,24.4478,117.8111,62.62,84,99,3.96,CN,1707017282
297,tarboro,35.8968,-77.5358,38.08,93,0,0.0,US,1707017283
298,petropavlovsk-kamchatsky,53.0452,158.6483,12.79,70,75,11.99,RU,1707017283
299,slave lake,55.2834,-114.769,17.58,62,0,2.3,CA,1707017283
300,catbalogan,11.85,124.9167,84.65,59,61,4.12,PH,1707017283
301,cheremukhovo,60.3484,59.9851,7.97,95,100,5.01,RU,1707017232
302,mandalgovi,45.7625,106.2708,4.32,73,100,9.46,MN,1707017284
303,pandan,14.0453,124.1694,82.35,74,31,7.27,PH,1707017284
304,chonchi,-42.6128,-73.8092,53.11,79,56,1.28,CL,1707017284
305,queimadas,-10.9783,-39.6264,71.38,70,26,6.69,BR,1707017284
306,touros,-5.1989,-35.4608,80.65,77,47,13.49,BR,1707017284
307,tsiombe,-25.3,45.4833,71.53,82,36,4.9,MG,1707017285
308,tomatlan,19.9333,-105.25,63.84,82,0,3.33,MX,1707017276
309,barabinsk,55.3571,78.357,18.57,95,100,9.04,RU,1707017285
310,rahimah,26.7079,50.0619,48.42,49,81,15.14,SA,1707017285
311,tres lagoas,-20.7511,-51.6783,74.73,65,100,5.14,BR,1707017286
312,boditi,6.9667,37.8667,61.74,70,87,6.11,ET,1707017286
313,holualoa,19.6228,-155.9522,72.77,76,100,6.91,US,1707017016
314,egbe,8.2167,5.5167,71.8,25,50,3.58,NG,1707017286
315,samtredia,42.1537,42.3352,37.67,93,75,8.05,GE,1707017286
316,taguatinga,-12.3857,-46.5711,71.42,75,86,4.27,BR,1707017287
317,zharkent,44.1628,80.0,14.83,76,53,4.54,KZ,1707017287
318,buka,40.8108,69.1986,34.05,97,100,5.3,UZ,1707017287
319,box elder,41.5005,-112.8764,36.9,61,15,13.4,US,1707017287
320,sant lluis,39.8526,4.2594,50.4,100,0,4.61,ES,1707017287
321,nieuw amsterdam,5.8833,-55.0833,78.96,90,11,9.51,SR,1707017288
322,jayapura,-2.5333,140.7,92.59,64,53,8.39,ID,1707017288
323,arris,35.2588,6.3471,39.69,66,0,0.83,DZ,1707017288
324,severo-yeniseyskiy,60.3725,93.0408,-4.43,99,98,4.0,RU,1707017288
325,sao joao da barra,-21.6403,-41.0511,76.91,89,100,7.29,BR,1707017288
326,manado,1.487,124.8455,92.17,55,20,4.61,ID,1707017102
327,chulakkurgan,43.765,69.1814,26.35,77,99,15.86,KZ,1707017289
328,qaqortoq,60.7167,-46.0333,-7.28,68,1,8.28,GL,1707017028
329,kidal,18.4411,1.4078,58.46,14,2,12.28,ML,1707017289
330,tolanaro,-25.0319,46.9987,75.27,83,20,18.41,MG,1707017289
331,selfoss,63.9331,-20.9971,23.04,76,95,9.42,IS,1707017290
332,canutama,-6.5339,-64.3831,75.52,97,100,2.51,BR,1707017290
333,acarau,-2.8856,-40.12,80.06,84,100,12.82,BR,1707017290
334,novyye lapsary,56.0685,47.2142,17.31,100,75,8.95,RU,1707017290
335,drahichyn,52.1874,25.1597,40.51,72,96,17.67,BY,1707017290
336,general mosconi,-23.1851,-62.303,91.65,28,97,9.33,AR,1707017291
337,libertad,8.9442,125.5019,82.35,78,31,3.56,PH,1707017291
338,el nido,11.1858,119.3956,82.09,74,27,16.49,PH,1707017291
339,enewetak,11.3474,162.3373,79.75,82,78,22.24,MH,1707017291
340,villanueva,15.3167,-88.0,75.04,88,20,4.61,HN,1707017292
341,kapa'a,22.0752,-159.319,75.18,59,75,25.32,US,1707017292
342,siewierz,50.4666,19.2303,43.0,91,40,19.57,PL,1707017292
343,winslow,35.0242,-110.6974,37.58,65,0,11.5,US,1707017123
344,cockermouth,54.6621,-3.3609,45.61,92,97,11.01,GB,1707017293
345,makinsk,52.6292,70.4169,27.12,94,100,16.82,KZ,1707017293
346,oriximina,-1.7656,-55.8661,76.84,88,84,3.85,BR,1707017041
347,pisco,-13.7,-76.2167,75.25,78,75,13.8,PE,1707017293
348,alesund,62.4723,6.1549,40.75,71,75,11.5,NO,1707017293
349,shancheng,34.7953,116.0817,29.62,68,100,3.53,CN,1707017293
350,ciudad general teran,25.2667,-99.6833,64.8,37,0,6.22,MX,1707017294
351,namtsy,62.7161,129.6658,-31.63,96,60,1.01,RU,1707017294
352,kenai,60.5544,-151.2583,3.15,89,100,13.8,US,1707017294
353,amalapuram,16.5833,82.0167,77.59,69,3,3.38,IN,1707017294
354,simanggang,1.2472,111.4528,84.18,84,40,1.14,MY,1707017294
355,sandnessjoen,66.0217,12.6316,32.52,97,100,41.11,NO,1707017295
356,anshun,26.25,105.9333,43.59,81,64,8.43,CN,1707017295
357,coquimbo,-29.9533,-71.3436,65.93,82,0,0.0,CL,1707017005
358,parabel',58.6978,81.4825,5.92,96,100,5.99,RU,1707017295
359,badger,64.8,-147.5333,-36.0,68,0,0.0,US,1707017296
360,ak-dovurak,51.1833,90.6,-17.9,92,34,1.01,RU,1707017296
361,lebyazh'ye,55.2689,66.4947,26.24,95,100,14.18,RU,1707017296
362,staraya kulatka,52.7167,47.6167,21.29,96,100,7.09,RU,1707017296
363,al fayyum,29.31,30.8418,47.39,51,0,3.51,EG,1707017297
364,illizi,26.4833,8.4667,40.8,34,0,5.84,DZ,1707017297
365,palmer,42.1584,-72.3287,30.61,60,14,3.0,US,1707017297
366,eyl,7.9803,49.8164,74.12,84,5,13.85,SO,1707017297
367,gadzhiyevo,69.2551,33.3362,20.7,85,100,19.91,RU,1707017297
368,alofi,-19.0595,-169.9187,87.69,70,93,10.36,NU,1707017298
369,milagres,-7.3133,-38.9456,81.37,65,79,1.72,BR,1707017298
370,sadovoye,47.7764,44.5089,34.92,96,100,25.19,RU,1707017298
371,mezhdurechensk,53.6942,88.0603,16.97,89,100,3.51,RU,1707017298
372,guerrero negro,27.9769,-114.0611,59.61,67,0,13.47,MX,1707017299
373,lijiang,26.8688,100.2207,42.6,49,17,3.96,CN,1707017299
374,kharkhorin,47.1975,102.8238,9.61,82,100,1.52,MN,1707017285
375,hoemul-li,41.4339,129.67,28.17,69,39,3.06,KP,1707017299
376,bubaque,11.2833,-15.8333,78.39,78,0,4.5,GW,1707017299
377,masterton,-40.9597,175.6575,70.11,34,4,9.22,NZ,1707017300
378,wagar,16.1525,36.2032,63.3,63,15,9.15,SD,1707017118
379,ironwood,46.4547,-90.171,21.54,93,0,3.44,US,1707017131
380,porbandar,21.6422,69.6093,66.18,68,1,0.0,IN,1707017300
381,kashary,49.04,41.0056,33.96,98,100,17.07,RU,1707017300
382,lewistown,40.5992,-77.5714,35.64,89,0,0.0,US,1707017300
383,woolgoolga,-30.1106,153.2007,89.04,74,87,18.34,AU,1707017032
384,tazacorte,28.629,-17.9293,67.15,28,0,5.99,ES,1707017301
385,tamanrasset,22.785,5.5228,46.31,23,0,5.75,DZ,1707017301
386,peace river,56.2501,-117.286,14.31,73,20,2.3,CA,1707017209
387,valle nacional,17.7833,-96.3167,74.46,86,0,3.76,MX,1707017301
388,manokwari,-0.8667,134.0833,83.39,74,18,7.85,ID,1707017302
389,kotlas,61.2611,46.6556,-1.95,100,89,4.0,RU,1707017302
390,roncade,45.63,12.3742,42.19,77,75,3.44,IT,1707017302
391,miami,25.7743,-80.1937,71.62,80,20,3.44,US,1707016936
392,remire-montjoly,4.9167,-52.2667,78.84,94,20,0.0,GF,1707017049
393,okha,53.5739,142.9478,-2.4,87,10,16.73,RU,1707017303
394,malango,-2.9627,119.9001,80.67,71,100,2.26,ID,1707017303
395,al aaroui,35.0118,-3.0045,50.25,93,75,3.44,MA,1707017303
396,natal,-5.795,-35.2094,80.82,83,20,9.22,BR,1707017280
397,chinna salem,11.65,78.9,75.45,76,92,4.99,IN,1707017303
398,saint-pierre,-21.3393,55.4781,73.08,64,0,5.75,RE,1707017304
399,kandiari,26.9156,68.5216,60.96,52,98,11.34,PK,1707017304
400,vilyuysk,63.7553,121.6247,-9.99,93,100,4.0,RU,1707017304
401,aswan,24.0934,32.907,50.25,45,1,9.4,EG,1707017304
402,hashtpar,37.8008,48.9037,46.53,61,75,7.18,IR,1707017304
403,taoudenni,22.6783,-3.9836,61.03,16,53,17.36,ML,1707017305
404,weihai,37.5017,122.1136,34.77,56,100,15.97,CN,1707017305
405,saldanha,-33.0117,17.9442,66.25,96,96,10.29,ZA,1707017305
406,kwang binh,17.4833,106.6,79.25,74,17,2.06,VN,1707017305
407,kristiansund,63.1115,7.732,37.45,64,40,19.57,NO,1707017305
408,la mira,18.035,-102.3266,71.74,79,0,4.56,MX,1707017306
409,singaparna,-7.3515,108.111,84.45,63,68,1.61,ID,1707017306
410,northam,51.0333,-4.2167,52.39,100,100,18.86,GB,1707017306
411,inhambane,-23.865,35.3833,73.38,89,75,6.02,MZ,1707017294
412,san julian,21.0167,-102.1667,52.63,26,0,7.87,MX,1707017307
413,puerto ayacucho,5.6639,-67.6236,77.18,85,99,4.29,VE,1707017307
414,del rio,29.3627,-100.8968,64.51,20,0,12.66,US,1707017030
415,squamish,49.7014,-123.1512,45.05,95,100,3.44,CA,1707017307
416,gisborne,-38.6533,178.0042,68.02,49,0,8.81,NZ,1707017307
417,nar'yan-mar,67.6713,53.087,8.11,84,17,15.99,RU,1707017308
418,tinghir,31.5157,-5.5343,44.53,33,42,2.71,MA,1707017308
419,gao,16.6362,1.637,59.81,13,0,13.47,ML,1707017308
420,jiuquan,39.7432,98.5174,21.52,60,19,3.31,CN,1707017308
421,nemuro,43.3236,145.575,25.86,61,18,11.7,JP,1707017253
422,kindu,-2.95,25.95,71.15,97,100,1.99,CD,1707017308
423,la sarre,48.8002,-79.1996,17.53,99,64,1.32,CA,1707017309
424,kapuskasing,49.4169,-82.4331,28.49,93,0,2.3,CA,1707017267
425,al bayda,32.7627,21.7551,42.66,89,5,3.13,LY,1707017309
426,ketchikan,55.3422,-131.6461,37.38,87,100,4.61,US,1707017309
427,kaifeng,34.7911,114.3483,30.65,44,100,12.19,CN,1707017309
428,pekan,3.4836,103.3996,84.31,68,91,4.07,MY,1707017310
429,i-n-salah,27.1935,2.4607,52.86,53,0,17.22,DZ,1707017310
430,nuuk,64.1835,-51.7216,11.01,61,24,17.27,GL,1707017100
431,la huaca,-4.9117,-80.96,79.11,70,100,8.48,PE,1707017310
432,veinticinco de mayo,-35.4323,-60.1727,68.99,57,7,10.0,AR,1707017310
433,fort bragg,35.139,-79.006,42.82,82,0,0.0,US,1707017311
434,nizhniy odes,63.6445,54.856,7.81,92,100,11.59,RU,1707017311
435,santa maria da vitoria,-13.3947,-44.1886,70.48,61,100,1.79,BR,1707017311
436,guilin,25.2819,110.2864,39.31,89,100,6.93,CN,1707017311
437,humberto de campos,-2.5983,-43.4611,77.2,92,56,5.23,BR,1707017312
438,ar ruways,24.1103,52.7306,62.73,56,7,17.05,AE,1707017312
439,aginskoye,51.1,114.53,-2.07,89,21,3.69,RU,1707017312
440,rio grande,-32.035,-52.0986,75.04,87,1,13.85,BR,1707017312
441,dakhla,23.6848,-15.958,67.08,38,72,12.91,EH,1707017288
442,nadym,65.5333,72.5167,0.7,96,100,6.4,RU,1707017313
443,paracatu,-17.2222,-46.8747,69.15,84,93,1.63,BR,1707017313
444,howard springs,-12.497,131.047,91.98,77,75,12.93,AU,1707017313
445,laibin,23.7,109.2667,52.16,91,100,11.1,CN,1707017313
446,berdigestyakh,62.0989,126.6992,-15.84,96,86,3.31,RU,1707017314
447,ishigaki,24.3448,124.1572,77.13,83,75,9.22,JP,1707017314
448,bikenibeu village,1.3673,173.1241,89.56,74,75,9.22,KI,1707017314
449,zaragoza,41.6561,-0.8773,47.01,100,75,0.0,ES,1707017172
450,isangel,-19.55,169.2667,87.91,79,100,2.3,VU,1707017314
451,dampit,-8.2116,112.7493,81.41,73,78,4.99,ID,1707017315
452,labytnangi,66.6572,66.4183,-8.63,99,100,1.79,RU,1707017315
453,presque isle,46.6811,-68.0159,13.17,76,0,12.66,US,1707017315
454,nieves,15.3274,120.9485,87.31,49,5,8.3,PH,1707017315
455,domna,51.8971,113.1573,-12.84,63,62,2.24,RU,1707017315
456,las lomitas,-24.7096,-60.593,86.27,28,51,5.84,AR,1707017316
457,myshkin,57.7897,38.4545,20.08,97,100,7.4,RU,1707017316
458,souillac,-20.5167,57.5167,73.78,78,40,0.0,MU,1707017316
459,belen,36.4891,36.2233,39.4,100,75,3.44,TR,1707017316
460,cannonvale,-20.2833,148.7,85.39,59,65,8.14,AU,1707017316
461,queenstown,-31.8976,26.8753,64.36,81,68,1.63,ZA,1707017048
462,boca do acre,-8.7522,-67.3978,74.61,98,74,1.86,BR,1707017317
463,ciudad madero,22.2667,-97.8333,73.6,83,0,18.41,MX,1707017317
464,tagab,34.855,69.6492,32.14,90,85,4.43,AF,1707017317
465,goynuk,40.4003,30.7883,30.74,85,100,2.35,TR,1707017236
466,guiyang,26.5833,106.7167,37.89,87,100,4.47,CN,1707017318
467,ouezzane,34.7971,-5.5822,48.04,76,65,5.06,MA,1707017318
468,richards bay,-28.783,32.0377,72.93,80,92,9.24,ZA,1707017034
469,gunnison,38.7,-107.0673,22.05,93,100,4.7,US,1707017318
470,inirida,3.8653,-67.9239,74.84,96,99,0.4,CO,1707017319
471,paita,-5.0892,-81.1144,76.24,80,99,8.5,PE,1707017319
472,igrim,63.1906,64.4162,-3.17,99,98,4.14,RU,1707017319
473,fort st. john,56.2499,-120.8529,15.69,73,0,9.22,CA,1707017319
474,khorixas,-20.3667,14.9667,71.47,79,100,3.36,NA,1707017320
475,rio san juan,19.6439,-70.0763,73.51,79,89,4.32,DO,1707017320
476,n'zeto,-7.2312,12.8666,79.25,87,100,6.06,AO,1707017320
477,antsiranana,-12.2787,49.2917,77.76,83,75,0.0,MG,1707017320
478,la'ie,21.6477,-157.9253,75.16,59,24,8.01,US,1707017321
479,valdivia,-39.8142,-73.2459,60.89,52,54,3.47,CL,1707017214
480,tugulym,57.0591,64.6425,6.87,96,100,5.01,RU,1707017321
481,mkuranga,-7.118,39.2078,75.09,93,14,2.91,TZ,1707017321
482,videira,-27.0083,-51.1517,64.65,85,16,1.34,BR,1707017321
483,dezhou,37.4486,116.2925,30.58,49,100,8.66,CN,1707017321
484,punta de bombon,-17.1717,-71.7931,73.38,81,87,2.71,PE,1707017322
485,cutro,39.0353,16.9819,51.66,62,2,2.77,IT,1707017322
486,urangan,-25.3,152.9,84.9,59,83,4.92,AU,1707017322
487,xapuri,-10.6517,-68.5044,79.59,79,85,2.42,BR,1707017322
488,jalai nur,49.45,117.7,-14.46,93,36,3.06,CN,1707017322
489,tome acu,-2.4189,-48.1522,73.63,98,49,2.17,BR,1707017323
490,alaghsas,17.0187,8.0168,59.5,15,5,16.42,NE,1707017318
491,turpan,42.9333,89.1667,35.69,42,19,1.95,CN,1707017323
492,turabah,21.2141,41.6331,53.71,40,6,2.91,SA,1707017323
493,nizhneangarsk,55.7833,109.55,-2.0,77,23,4.0,RU,1707017323
494,griffith,41.5284,-87.4237,35.89,94,0,5.75,US,1707017323
495,dubai,25.2582,55.3047,67.93,49,40,13.8,AE,1707017156
496,tocoa,15.6833,-86.0,71.37,87,24,1.79,HN,1707017324
497,haverfordwest,51.8017,-4.9691,51.06,100,100,8.01,GB,1707017324
498,trevelin,-43.0858,-71.4639,54.88,63,66,4.61,AR,1707017324
499,bich'vinta,43.1592,40.3378,37.58,77,100,5.46,GE,1707017324
500,oldenburg in holstein,54.3,10.8833,44.35,83,62,21.74,DE,1707017324
501,kontcha,7.9667,12.2333,64.47,26,6,1.07,CM,1707017325
502,lata,40.1629,-8.3327,44.92,81,4,3.47,PT,1707017325
503,carrigaline,51.8117,-8.3986,53.35,93,40,13.8,IE,1707017325
504,kachug,53.9606,105.8817,0.84,92,100,1.45,RU,1707017325
505,le port,-20.9373,55.2919,75.16,73,38,2.95,RE,1707017325
506,jabat,7.75,168.9751,81.23,78,80,20.89,MH,1707017325
507,yunfu,22.9306,112.0373,69.35,84,100,2.13,CN,1707017326
508,axim,4.8699,-2.2405,78.51,93,85,2.82,GH,1707017299
509,minas de marcona,-15.2119,-75.1103,66.36,83,99,6.55,PE,1707017287
510,komatipoort,-25.4332,31.9548,66.85,96,9,2.39,ZA,1707017326
511,makar'yev,57.8797,43.8069,13.89,94,100,8.9,RU,1707017326
512,jieshou,33.2634,115.3611,29.21,94,100,9.15,CN,1707017327
513,brisas barra de suchiate,14.55,-92.2167,75.38,68,0,11.54,MX,1707017327
514,kavaratti,10.5669,72.642,80.28,72,23,8.93,IN,1707017327
515,corner brook,48.9667,-57.9484,19.56,94,100,10.02,CA,1707017327
516,luohe,33.5717,114.0353,27.5,92,100,10.33,CN,1707017327
517,prince rupert,54.3161,-130.3201,38.89,86,0,13.8,CA,1707017327
518,at taj,24.2049,23.2857,43.97,54,1,6.31,LY,1707017328
519,saint-philippe,-21.3585,55.7679,72.99,69,50,8.3,RE,1707017328
520,molde,62.7375,7.1591,37.24,65,75,18.41,NO,1707017328
521,hassi messaoud,31.6804,6.0729,48.06,66,0,4.61,DZ,1707017328
522,kayangel,8.0823,134.7173,81.41,77,87,20.62,PW,1707017328
523,perth amboy,40.5068,-74.2654,38.98,65,40,8.01,US,1707017328
524,praia da vitoria,38.7333,-27.0667,60.76,88,20,10.63,PT,1707017329
525,taco pozo,-25.6167,-63.2833,87.93,27,58,5.91,AR,1707017329
526,san isidro,-12.1167,-77.05,80.02,74,75,11.5,PE,1707017329
527,vyerkhnyadzvinsk,55.7815,27.9443,34.7,77,81,18.43,BY,1707017329
528,balsas,-7.5325,-46.0356,76.5,76,100,3.0,BR,1707017329
529,hibbing,47.4272,-92.9377,28.42,100,100,4.61,US,1707017330
530,shingu,33.7333,135.9833,48.6,88,100,0.81,JP,1707017330
531,willowmore,-33.2926,23.4895,70.66,68,96,2.89,ZA,1707017330
532,thyolo,-16.0678,35.1405,62.91,93,4,2.37,MW,1707017330
533,krasnoshchekovo,51.6708,82.7289,22.93,68,71,12.24,RU,1707017330
534,dawei,14.0833,98.2,84.34,42,11,3.76,MM,1707017330
535,ouesso,1.6136,16.0517,72.68,50,99,1.59,CG,1707017331
536,vail,32.0479,-110.712,49.51,63,2,7.61,US,1707017331
537,greymouth,-42.4667,171.2,62.78,62,82,6.82,NZ,1707017331
538,kerema,-7.9631,145.7785,88.23,66,88,9.89,PG,1707017331
539,kampot,10.6167,104.1833,86.05,65,53,4.83,KH,1707017331
540,zouerate,22.7187,-12.4521,59.43,15,64,8.9,MR,1707017331
541,cockburn town,21.4612,-71.1419,74.03,63,0,5.55,TC,1707017332
542,kolondieba,11.0882,-6.8926,73.4,19,0,5.66,ML,1707017332
543,cadale,2.7603,46.3222,79.66,80,100,17.98,SO,1707017332
544,muramvya,-3.2682,29.6079,56.93,93,100,3.06,BI,1707017332
545,umluj,25.0213,37.2685,62.29,47,2,12.39,SA,1707017332
546,bunia,1.5667,30.25,64.51,49,55,2.28,CD,1707017332
547,sheridan,44.8333,-106.9173,39.58,91,100,8.05,US,1707017333
548,lazaro cardenas,17.9583,-102.2,73.78,74,0,5.26,MX,1707017298
549,al bawiti,28.3492,28.8659,44.91,57,1,4.76,EG,1707017333
550,kolwezi,-10.7148,25.4667,62.49,97,100,0.4,CD,1707017042
551,north bend,43.4065,-124.2243,46.31,87,0,3.44,US,1707017333
552,akureyri,65.6835,-18.0878,22.93,93,100,3.44,IS,1707017333
553,san antonio de pale,-1.4014,5.6325,82.09,75,100,8.08,GQ,1707017262
554,diebougou,10.9667,-3.25,73.45,18,0,6.38,BF,1707017334
555,waingapu,-9.6567,120.2641,87.82,68,51,8.37,ID,1707017334
556,caluula,11.9661,50.7569,76.19,75,27,7.72,SO,1707017334
557,kingsville,27.5159,-97.8561,62.56,87,0,3.44,US,1707017334
558,ad duraykish,34.8967,36.1329,48.07,91,94,6.49,SY,1707017335
559,saint-denis,48.9167,2.3333,49.75,92,100,9.22,FR,1707017335
560,poyarkovo,49.6,128.6833,-1.55,90,17,4.76,RU,1707017335
561,miandrivazo,-19.5167,45.4667,78.91,81,84,3.36,MG,1707017298
562,taro,-8.3862,115.28,73.4,86,100,3.74,ID,1707017335
563,tangalle,6.024,80.7911,78.96,75,82,5.66,LK,1707017335
564,merizo village,13.2658,144.6691,84.76,79,88,24.11,GU,1707017336
565,nago,26.5881,127.9761,76.05,74,19,3.44,JP,1707017336
566,lodja,-3.4833,23.4333,68.95,98,77,2.08,CD,1707017053
567,manicaragua,22.1494,-79.9736,61.93,89,1,1.63,CU,1707017336
568,tash-kumyr,41.3461,72.2171,31.21,65,100,5.03,KG,1707017337
569,namibe,-15.1961,12.1522,75.97,88,90,5.12,AO,1707017337
570,chernomorskoye,45.5039,32.6997,44.19,86,100,20.31,UA,1707017337
571,kudat,6.8837,116.8477,82.33,83,20,12.66,MY,1707017337
572,moia,41.8101,2.0958,51.15,73,10,4.72,ES,1707017337
573,dakoro,14.5106,6.765,58.21,16,25,14.09,NE,1707017337
574,cruzeiro do sul,-29.5128,-51.9853,76.51,90,100,2.55,BR,1707017338
575,bonthe,7.5264,-12.505,77.41,88,100,2.06,SL,1707017247
576,mitsamiouli,-11.3847,43.2844,82.0,75,34,2.77,KM,1707017338
577,walvis bay,-22.9575,14.5053,65.35,94,87,0.0,NA,1707017338
578,brisas de zicatela,15.8369,-97.0419,79.32,73,0,13.8,MX,1707017338
579,novohrad-volynskyi,50.5941,27.6165,41.4,76,86,17.38,UA,1707017338
580,manakara,-22.1333,48.0167,74.44,85,100,4.29,MG,1707017339
581,chiavari,44.3201,9.322,56.53,80,97,5.73,IT,1707017339
582,lakatoro,-16.0999,167.4164,86.83,73,61,10.76,VU,1707017339
583,al jadid,27.05,14.4,47.39,45,0,8.23,LY,1707017339
